date,Stockholm,Uppsala,Sörmland,Östergötland,Jönköping,Kronoberg,Kalmar,Gotland,Blekinge,Skåne,Halland,Västra Götaland,Värmland,Örebro,Västmanland,Dalarna,Gävleborg,Västernorrland,Jämtland,Västerbotten,Norrbotten,compartment
2021-11-17,4515,549,484,703,566,327,251,54,132,1812,328,2452,224,354,385,359,565,487,128,202,294,D
2021-11-18,4515,549,484,703,566,327,252,54,132,1812,328,2452,224,354,385,359,565,487,128,202,295,D
2021-11-19,4515,549,484,703,566,327,252,54,132,1812,328,2452,224,354,385,359,565,487,128,203,295,D
2021-11-20,4515,549,484,703,566,327,252,54,132,1812,328,2452,224,354,385,359,565,487,128,203,295,D
2021-11-21,4515,549,484,703,566,327,252,54,132,1812,328,2452,224,354,385,359,565,487,128,203,295,D
2021-11-22,4515,549,484,703,566,327,252,54,132,1812,328,2452,224,354,385,359,565,487,128,203,295,D
2021-11-23,4519,550,484,703,566,327,252,54,132,1812,328,2454,224,354,385,359,565,487,128,203,295,D
2021-11-24,4528,550,484,703,566,327,252,54,132,1818,328,2458,227,354,385,359,565,487,128,203,295,D
2021-11-25,4528,550,484,703,566,327,252,54,132,1818,328,2458,227,354,389,359,565,487,128,203,295,D
2021-11-26,4528,550,484,703,566,327,252,54,132,1818,328,2460,227,354,389,359,565,487,128,203,295,D
2021-11-27,4528,550,484,703,566,327,252,54,132,1818,328,2460,227,354,389,359,565,487,128,203,295,D
2021-11-28,4528,550,484,703,566,327,252,54,132,1818,328,2460,227,354,389,359,565,487,128,203,295,D
2021-11-29,4528,550,484,703,566,327,252,54,132,1818,328,2460,227,354,390,359,565,487,128,203,295,D
2021-11-30,4529,550,485,703,566,327,255,54,132,1819,328,2460,227,354,390,359,565,487,128,203,295,D
2021-12-01,4532,550,485,703,567,328,255,54,132,1819,328,2463,227,355,391,359,566,487,128,203,295,D
2021-12-02,4533,550,485,703,567,328,255,54,132,1819,329,2463,227,355,391,359,566,487,128,203,295,D
2021-12-03,4533,550,485,703,567,328,255,54,132,1819,329,2467,228,355,391,359,566,488,128,203,295,D
2021-12-04,4533,550,485,703,567,328,255,54,132,1819,329,2467,228,355,391,359,566,488,128,203,295,D
2021-12-05,4533,550,485,703,567,328,255,54,132,1819,329,2467,228,355,391,359,566,488,128,203,295,D
2021-12-06,4533,550,485,703,567,328,255,54,132,1819,329,2467,228,355,391,359,566,488,128,203,295,D
2021-12-07,4535,551,485,703,567,328,255,54,132,1821,330,2467,228,356,391,359,566,488,129,203,295,D
2021-12-08,4536,552,486,703,567,328,255,54,132,1821,331,2470,228,356,392,359,566,488,129,203,295,D
2021-12-09,4536,552,486,703,567,328,256,54,132,1821,331,2470,229,356,393,359,566,488,129,203,295,D
2021-12-10,4536,552,486,703,567,329,256,54,132,1821,332,2471,229,356,393,359,566,488,129,203,295,D
2021-12-11,4536,552,486,703,567,329,256,54,132,1821,332,2471,229,356,393,359,566,488,129,203,295,D
2021-12-12,4536,552,486,703,567,329,256,54,132,1821,332,2471,229,356,393,359,566,488,129,203,295,D
2021-12-13,4536,552,486,703,567,329,256,54,132,1821,332,2471,229,356,393,359,566,488,129,203,295,D
2021-12-14,4536,552,486,703,568,329,256,54,133,1821,332,2473,229,356,393,359,566,488,129,203,296,D
2021-12-15,4542,554,486,703,568,329,256,54,133,1821,333,2474,229,358,393,360,567,488,129,203,298,D
2021-12-16,4542,554,486,703,570,329,256,54,134,1821,333,2474,229,358,393,360,569,488,129,203,299,D
2021-12-17,4546,554,486,703,570,329,256,54,135,1821,333,2475,229,358,393,360,569,488,129,203,299,D
2021-12-18,4546,554,486,703,570,329,256,54,135,1821,333,2475,229,358,393,360,569,488,129,203,299,D
2021-12-19,4546,554,486,703,570,329,256,54,135,1821,333,2475,229,358,393,360,569,488,129,203,299,D
2021-12-20,4546,554,486,703,570,329,256,54,135,1821,333,2475,229,358,393,360,569,488,129,203,299,D
2021-12-21,4547,554,487,703,570,329,257,54,135,1822,333,2475,229,358,393,360,570,488,129,203,299,D
2021-12-22,4557,554,489,703,570,330,257,54,135,1822,335,2475,231,358,393,360,570,488,129,203,299,D
2021-12-23,4558,554,489,703,570,330,257,54,136,1827,335,2478,231,358,396,360,571,488,129,203,299,D
2021-12-24,4558,554,489,703,570,330,257,54,136,1827,335,2478,231,358,396,360,571,488,129,203,299,D
2021-12-25,4558,554,489,703,570,330,257,54,136,1827,335,2478,231,358,396,360,571,488,129,203,299,D
2021-12-26,4558,554,489,703,570,330,257,54,136,1827,335,2478,231,358,396,360,571,488,129,203,299,D
2021-12-27,4558,554,489,703,570,330,257,54,136,1827,335,2478,231,358,396,360,571,488,129,203,299,D
2021-12-28,4558,555,489,703,571,330,257,54,136,1829,336,2484,232,359,396,361,571,488,129,203,299,D
2021-12-29,4558,555,489,707,571,330,257,54,136,1833,339,2486,232,360,396,361,574,488,129,203,299,D
2021-12-30,4568,555,489,707,571,331,261,54,136,1833,339,2486,232,360,396,361,574,488,129,203,299,D
2021-12-31,4568,555,489,707,571,331,261,54,136,1833,339,2486,232,360,396,361,574,488,129,203,299,D
2022-01-01,4568,555,489,712,571,331,261,54,136,1833,339,2486,232,360,396,361,574,488,129,203,299,D
2022-01-02,4568,555,489,712,571,331,261,54,136,1833,339,2486,232,360,396,361,574,488,129,203,299,D
2022-01-03,4568,555,489,713,571,331,261,54,138,1833,339,2486,233,360,396,361,574,488,129,203,299,D
2022-01-04,4576,557,489,714,571,331,262,54,139,1847,339,2486,233,362,398,363,574,488,129,203,299,D
2022-01-05,4586,558,492,714,572,332,262,54,139,1847,339,2491,233,362,398,366,574,489,129,203,299,D
2022-01-06,4586,558,492,715,572,332,262,54,139,1847,339,2491,233,362,398,366,574,489,129,203,299,D
2022-01-07,4587,558,492,715,572,333,262,54,139,1847,339,2493,233,362,398,367,574,489,129,203,300,D
2022-01-08,4587,558,492,715,572,333,262,54,139,1847,339,2493,233,362,398,367,574,489,129,203,300,D
2022-01-09,4587,558,492,715,572,333,262,54,139,1847,339,2493,233,362,398,367,574,489,129,203,300,D
2022-01-10,4587,558,492,715,572,333,262,54,139,1847,339,2493,233,362,398,367,574,489,129,203,300,D
2022-01-11,4598,559,492,717,573,333,262,54,139,1871,339,2501,234,362,400,368,575,489,130,204,300,D
2022-01-12,4619,559,492,718,575,333,262,54,139,1871,340,2501,234,362,400,368,576,489,130,204,300,D
2022-01-13,4621,559,492,718,575,333,263,54,139,1871,341,2514,234,362,400,368,576,489,130,204,300,D
2022-01-14,4634,562,492,719,575,333,263,54,140,1871,341,2522,234,364,403,368,579,489,130,204,300,D
2022-01-15,4634,562,492,719,575,333,263,54,140,1871,341,2522,234,364,403,368,579,489,130,204,300,D
2022-01-16,4634,562,492,719,575,333,263,54,140,1871,341,2522,234,364,403,368,579,489,130,204,300,D
2022-01-17,4634,562,492,719,575,333,263,54,140,1871,341,2522,234,364,403,368,579,489,130,204,300,D
2022-01-18,4637,565,493,720,577,334,263,54,140,1896,341,2524,234,365,404,371,580,489,130,205,300,D
2022-01-19,4658,565,499,720,577,335,265,54,140,1896,345,2550,234,366,407,371,581,489,131,205,300,D
2022-01-20,4658,566,500,720,577,335,267,55,140,1896,345,2550,234,367,407,371,582,489,131,205,300,D
2022-01-21,4674,566,500,720,579,337,267,55,140,1896,345,2560,235,368,407,374,584,489,131,206,300,D
2022-01-22,4674,566,500,720,579,337,267,55,140,1896,345,2560,235,368,407,374,584,489,131,206,300,D
2022-01-23,4674,566,500,720,579,337,267,55,140,1896,345,2560,235,368,407,374,584,489,131,206,300,D
2022-01-24,4674,566,500,720,579,337,267,55,140,1896,345,2560,235,368,407,374,584,489,131,206,300,D
2022-01-25,4674,570,501,727,581,338,267,55,140,1904,345,2562,235,368,408,374,584,490,131,206,302,D
2022-01-26,4702,574,501,727,581,340,267,56,140,1904,348,2586,235,369,408,381,585,490,132,208,302,D
2022-01-27,4702,576,501,727,584,340,271,56,140,1904,348,2586,236,369,408,381,585,490,132,208,302,D
2022-01-28,4730,576,501,730,589,341,271,56,140,1904,348,2615,238,371,413,381,585,490,132,208,305,D
2022-01-29,4730,576,501,730,589,341,271,56,140,1904,348,2615,238,371,413,381,585,490,132,208,305,D
2022-01-30,4730,576,501,730,589,341,271,56,140,1904,348,2615,238,371,413,381,585,490,132,208,305,D
2022-01-31,4730,576,501,730,589,341,271,56,140,1904,348,2615,238,371,413,381,585,490,132,208,305,D
2022-02-01,4731,585,501,730,592,341,272,56,140,1967,349,2618,239,371,413,381,588,492,145,210,305,D
2022-02-02,4731,585,508,734,594,342,272,56,141,1980,349,2650,240,377,414,383,593,492,145,210,306,D
2022-02-03,4780,585,509,734,594,344,272,56,142,1980,355,2653,240,377,414,383,593,492,145,214,310,D
2022-02-04,4807,587,509,734,596,344,272,56,142,1980,364,2673,241,380,414,386,596,492,145,215,310,D
2022-02-05,4807,587,509,734,596,344,272,56,142,1980,364,2673,241,380,414,386,596,492,145,215,310,D
2022-02-06,4807,587,509,734,596,344,272,56,142,1980,364,2673,241,380,414,386,596,492,145,215,310,D
2022-02-07,4807,587,509,734,596,344,272,56,142,1980,364,2673,241,380,414,386,596,492,145,215,310,D
2022-02-08,4808,589,509,739,598,346,273,56,144,2029,364,2673,245,380,423,386,597,492,145,215,312,D
2022-02-09,4860,597,520,739,598,348,273,57,144,2029,367,2694,248,388,423,386,600,492,145,215,312,D
2022-02-10,4861,597,520,739,599,348,273,57,145,2029,369,2715,249,388,423,392,600,492,145,218,312,D
2022-02-11,4891,603,520,739,606,348,273,57,145,2029,372,2740,250,391,423,398,600,492,145,219,317,D
2022-02-12,4891,603,520,739,606,348,273,57,145,2029,372,2740,250,391,423,398,600,492,145,219,317,D
2022-02-13,4891,603,520,739,606,348,273,57,145,2029,372,2740,250,391,423,398,600,492,145,219,317,D
2022-02-14,4891,603,520,739,606,348,273,57,145,2029,372,2740,250,391,423,398,600,492,145,219,317,D
2022-02-15,4891,606,520,739,612,350,280,57,147,2069,372,2746,255,391,423,398,601,492,145,219,317,D
2022-02-16,4938,612,532,762,612,352,280,57,147,2069,379,2759,258,395,433,404,611,492,146,225,317,D
2022-02-17,4938,612,532,762,612,355,284,58,148,2069,379,2793,258,395,433,404,611,492,146,225,317,D
2022-02-18,4972,617,532,762,616,356,284,58,148,2069,382,2806,261,398,433,406,612,492,146,228,322,D
2022-02-19,4972,617,532,762,616,356,284,58,148,2069,382,2806,261,398,433,406,612,492,146,228,322,D
2022-02-20,4972,617,532,762,616,356,284,58,148,2069,382,2806,261,398,433,406,612,492,146,228,322,D
2022-02-21,4972,617,532,762,616,356,284,58,148,2069,382,2806,261,398,433,406,612,492,146,228,322,D
2022-02-22,4972,623,540,762,622,358,290,58,148,2120,382,2806,263,398,433,406,612,492,146,228,322,D
2022-02-23,5021,624,540,762,628,358,290,58,148,2120,382,2830,269,402,437,412,620,492,146,237,326,D
2022-02-24,5021,624,540,762,628,358,290,58,148,2120,388,2830,270,402,437,412,620,492,146,238,326,D
2022-02-25,5021,624,548,762,631,358,290,58,148,2120,388,2847,272,407,440,412,620,492,146,243,336,D
2022-02-26,5021,624,548,762,631,358,290,58,148,2120,388,2847,272,407,440,412,620,492,146,243,336,D
2022-02-27,5021,624,548,762,631,358,290,58,148,2120,388,2847,272,407,440,412,620,492,146,243,336,D
2022-02-28,5021,624,548,762,631,358,290,58,148,2120,388,2847,272,407,440,412,620,492,146,243,336,D
2022-03-01,5046,628,548,762,632,363,290,60,149,2159,396,2847,274,407,440,412,621,493,147,246,343,D
2022-03-02,5077,630,553,762,635,364,290,60,149,2172,399,2867,277,410,440,423,621,493,147,254,343,D
2022-03-03,5077,631,553,762,636,366,290,60,153,2172,399,2867,278,410,440,423,622,546,147,254,350,D
2022-03-04,5092,635,553,762,641,367,306,60,153,2172,403,2882,280,421,440,427,623,551,147,258,350,D
2022-03-05,5092,635,553,762,641,367,306,60,153,2172,403,2882,280,421,440,427,623,551,147,258,350,D
2022-03-06,5092,635,553,762,641,367,306,60,153,2172,403,2882,280,421,440,427,623,551,147,258,350,D
2022-03-07,5092,635,553,762,641,367,306,60,153,2172,403,2882,280,421,440,427,623,551,147,258,350,D
2022-03-08,5093,638,553,762,641,369,311,60,153,2176,403,2882,287,421,440,427,628,551,147,259,355,D
2022-03-09,5093,640,554,762,641,370,311,60,153,2227,412,2894,288,425,449,430,645,555,165,271,355,D
2022-03-10,5112,640,557,764,641,370,311,60,155,2227,412,2911,291,425,449,430,648,555,165,271,355,D
2022-03-11,5112,640,557,771,646,370,311,60,155,2227,414,2927,293,430,449,435,648,555,165,278,355,D
2022-03-12,5112,640,557,771,646,370,311,60,155,2227,414,2927,293,430,449,435,648,555,165,278,355,D
2022-03-13,5112,640,557,819,646,370,311,60,155,2227,414,2927,293,430,449,435,648,555,165,278,355,D
2022-03-14,5112,640,557,819,646,370,311,60,155,2227,414,2927,293,430,449,435,648,555,165,278,355,D
2022-03-15,5126,643,561,819,646,373,319,60,155,2257,414,2927,300,430,449,435,648,556,165,278,362,D
2022-03-16,5141,643,562,819,647,374,329,60,155,2257,414,2932,305,433,465,435,649,557,165,278,366,D
2022-03-17,5141,643,562,819,647,375,329,60,156,2257,414,2953,305,433,465,438,659,566,165,281,366,D
2022-03-18,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-19,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-20,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-21,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-22,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-23,5151,643,562,819,651,375,329,60,156,2257,417,2963,307,436,466,440,659,568,167,288,371,D
2022-03-24,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-25,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-26,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-27,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-28,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-29,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-30,5163,651,563,819,656,378,333,61,159,2293,422,2979,313,439,467,446,668,568,168,294,376,D
2022-03-31,5177,662,569,819,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-01,5177,662,569,819,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-02,5177,662,569,819,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-03,5177,662,569,819,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-04,5177,662,569,819,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-05,5177,662,569,845,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-06,5177,662,569,845,664,379,338,62,161,2319,432,3001,322,447,471,452,678,571,168,305,390,D
2022-04-07,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-08,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-09,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-10,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-11,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-12,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-13,5202,665,572,845,667,380,339,69,161,2337,436,3024,330,452,475,459,684,584,168,306,394,D
2022-04-14,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-15,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-16,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-17,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-18,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-19,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-20,5215,669,575,845,674,381,349,69,163,2337,438,3042,335,455,478,467,687,586,168,316,395,D
2022-04-21,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-22,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-23,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-24,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-25,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-26,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-27,5222,673,579,845,677,381,350,69,163,2368,442,3045,340,456,479,468,692,593,168,319,400,D
2022-04-28,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-04-29,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-04-30,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-05-01,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-05-02,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-05-03,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-05-04,5226,680,583,845,683,381,353,70,163,2375,445,3056,342,461,482,474,694,599,168,321,403,D
2022-05-05,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-06,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-07,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-08,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-09,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-10,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-11,5238,680,586,845,683,383,353,71,164,2375,447,3069,346,463,483,475,696,599,174,322,404,D
2022-05-12,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2022-05-13,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2022-05-14,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2022-05-15,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2022-05-16,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2022-05-17,5243,682,587,845,686,384,353,71,164,2386,452,3081,351,468,485,479,699,602,175,324,406,D
2020-02-04,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-05,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-06,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-07,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-08,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-09,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-10,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-11,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-12,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-13,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-14,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-15,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-16,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-17,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-18,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-19,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-20,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-21,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-22,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-23,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
2020-02-24,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dinc
